Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2022-06-07,145.78350830078125,146.06779474236185,141.26422895235845,141.5093091448792,67808200
2022-06-08,145.04827880859375,146.9206802540853,144.55811838609154,145.6560729457736,53950200
2022-06-09,139.83299255371094,145.0384948829892,139.72515664096548,144.18562036487367,69473000
2022-06-10,134.43141174316406,137.9899664897166,134.36278209908923,137.51941663931075,91437900
2022-06-13,129.28469848632812,132.53935542645704,128.853354985689,130.25520640425938,122207100
2022-06-14,130.14744567871094,131.25521349422516,128.89263565694057,130.51017471833507,84784300
2022-06-15,132.76483154296875,134.63724775917188,129.5591934714462,131.64726649009233,91533000
2022-06-16,127.50053405761719,129.7846835531672,126.50060254968962,129.4807864670593,108123900
2022-06-17,128.9710235595703,130.4611156124141,127.25546187351353,127.5103548974603,134520300
2022-06-21,133.19619750976562,134.36278178825876,130.69639115129178,130.79441426737327,81000500
2022-06-22,132.68643188476562,135.04899374439105,131.27476747959807,132.13743964836019,73409200
2022-06-23,135.5489959716797,135.86269092971577,132.96094899420544,134.1275334387869,72433800
2022-06-24,138.8722686767578,139.1173489130396,137.01946268880786,137.14689423988725,89116800
2022-06-27,138.8722686767578,140.6662578013618,138.19584483125837,139.89179587794544,70207900
2022-06-28,134.73532104492188,140.59763645444562,134.61768731128618,139.33302894232776,67083400
2022-06-29,136.4900665283203,137.90173093297278,133.98044756827542,134.75490940956817,66242400
2022-06-30,134.0294952392578,135.6470189893978,131.13755113159218,134.54906419941244,98964500
2022-07-01,136.1959686279297,136.3038045198631,132.9903302157903,133.36284196732555,71051600
2022-07-05,138.7742156982422,138.82323473193733,134.2353254229341,135.05880629688934,73353800
2022-07-06,140.10745239257812,141.28383440664965,138.30366564043456,138.56835645511603,74064300
2022-07-07,143.469970703125,143.66603189279604,140.4603783389641,140.47017616296918,66253700
2022-07-08,144.14642333984375,144.6463967276293,142.14657466424487,142.40145279237072,64547800
2022-07-11,142.01910400390625,143.75427642973983,140.95055766241197,142.80336382609462,63141600
2022-07-12,142.98959350585938,145.5286208059207,142.19553604555907,142.89155544175705,77588800
2022-07-13,142.62689208984375,143.56799177024092,139.3232005090592,140.17608985764943,71185600
2022-07-14,145.54827880859375,146.0188287608022,140.43100133297293,141.24466966276847,78140700
2022-07-15,147.2147979736328,147.89122183493336,145.28356446993823,146.83247339444262,76259900
2022-07-18,144.17579650878906,148.58724039251226,143.81306761767442,147.77357228115997,81420900
2022-07-19,148.0284423828125,148.25391198084102,144.01893385798232,145.0090524915063,82982400
2022-07-20,150.02828979492188,150.6949157224323,147.41083503397257,148.1460756395822,64823400
2022-07-21,152.29286193847656,152.50853373902038,148.94996398855773,151.45958316742,65086600
2022-07-22,151.05764770507812,153.20455292364784,150.3910366563313,152.33206789895848,66675400
2022-07-25,149.94009399414062,151.98896129458768,149.28328071900498,150.97923186102722,53623900
2022-07-26,148.61660766601562,150.07727577401758,147.83234820105542,149.26360788799056,55138700
2022-07-27,153.70449829101562,154.23387992265205,149.16562296270044,149.57735592146827,78620700
2022-07-28,154.25352478027344,154.53781130593885,151.37137847040182,153.8907958162713,81378700
2022-07-29,159.31195068359375,160.40992030893383,156.36119003723385,158.06695385906744,101786900
2022-08-01,158.33163452148438,160.37070393464464,157.72384030664722,157.84147403635484,67829400
2022-08-02,156.8611602783203,159.21393969022574,156.48864846428177,156.94940053816907,59907000
2022-08-03,162.86073303222656,163.31167231688755,157.58660124880873,157.67482654904526,82507500
2022-08-04,162.5469970703125,163.89984462441896,161.19414951620604,162.7430582477967,55474100
2022-08-05,162.32122802734375,162.81206933981917,160.01426786699392,160.22042780912037,56697000
2022-08-08,161.8500213623047,164.7361708864107,161.19229575323052,163.32254540690658,60276900
2022-08-09,161.89910888671875,162.78263230320212,160.25970057725633,161.0156004495246,63135500
2022-08-10,166.13998413085938,166.23814341245296,163.8428352480907,164.60854654925055,70170500
2022-08-11,165.40371704101562,167.85792369494868,165.10920924668594,166.94495103045548,57149200
2022-08-12,168.94760131835938,169.01631131920942,166.2970460032489,166.70936592550703,68039400
2022-08-15,170.0176239013672,170.21395743937939,168.21133138479297,168.37821564106778,54091700
2022-08-16,169.8605194091797,170.52807128910433,168.5156191962962,169.61509878760032,56377100
2022-08-17,171.35275268554688,172.92343633333962,169.4090247434807,169.60535832704326,79542000
2022-08-18,170.9600067138672,171.69626861182405,169.94887490568271,170.5673396933382,62290100
2022-08-19,168.37820434570312,170.55754092380556,168.1720444080825,169.86053968443733,70346300
2022-08-22,164.50057983398438,166.74862666169574,164.07844847706937,166.58174239756778,69026800
2022-08-23,164.16677856445312,165.6196796113523,163.5974008535258,164.0195321647684,54147100
2022-08-24,164.46128845214844,165.03066617037743,163.2047358944321,164.25514348994625,53841500
2022-08-25,166.91551208496094,167.0234977835924,165.26629230145085,165.68840868200775,51218200
2022-08-26,160.62290954589844,167.91681938586046,160.56401098389765,167.44561591056575,78961000
2022-08-29,158.42398071289062,159.91612783706887,156.89255788690747,158.1981828757406,73314000
